SNR_dB,Noise_Type,Participant,Method,Nband,Floor,PESQ,STOI,SI_SDR,Weighted_Score,GTCRN_PESQ,GTCRN_STOI,PESQ_improvement,STOI_improvement,Status
5,street,p092,GTCRN+SS,8,0.01,1.6375243663787842,0.7357914447784424,9.729743003845215,0.5816481590270997,1.7691627740859985,0.7462867498397827,-0.13163840770721436,-0.010495305061340332,Success
5,street,p092,GTCRN+SS,8,0.002,1.7164790630340576,0.7390188574790955,11.254461288452148,0.5911573350429535,1.7691627740859985,0.7462867498397827,-0.05268371105194092,-0.007267892360687256,Success
5,street,p092,GTCRN+SS,8,0.01,1.7194225788116455,0.7393640279769897,11.26456356048584,0.5916242718696594,1.7691627740859985,0.7462867498397827,-0.04974019527435303,-0.006922721862792969,Success
5,stationary,p092,GTCRN+SS,4,0.002,2.0369231700897217,0.8727232217788696,11.975479125976562,0.690053927898407,2.0785770416259766,0.8800894021987915,-0.04165387153625488,-0.007366180419921875,Success
5,stationary,p092,GTCRN+SS,4,0.01,2.0388472080230713,0.8729722499847412,11.976203918457031,0.6903708457946778,2.0785770416259766,0.8800894021987915,-0.03972983360290527,-0.007117152214050293,Success
5,stationary,p092,GTCRN+SS,4,0.002,2.036916494369507,0.8727375268936157,11.975479125976562,0.6900604128837585,2.0785770416259766,0.8800894021987915,-0.04166054725646973,-0.007351875305175781,Success
5,stationary,p092,GTCRN+SS,4,0.01,2.0388424396514893,0.87298583984375,11.976203918457031,0.690377163887024,2.0785770416259766,0.8800894021987915,-0.039734601974487305,-0.007103562355041504,Success
5,stationary,p092,GTCRN+SS,4,0.002,1.907433032989502,0.8750016093254089,11.662874221801758,0.6782441079616547,2.0785770416259766,0.8800894021987915,-0.1711440086364746,-0.005087792873382568,Success
5,stationary,p092,GTCRN+SS,4,0.01,1.9163126945495605,0.8751051425933838,11.667814254760742,0.679183840751648,2.0785770416259766,0.8800894021987915,-0.16226434707641602,-0.004984259605407715,Success
5,stationary,p092,GTCRN+SS,4,0.002,2.021707057952881,0.8734912276268005,11.851840019226074,0.6889163196086884,2.0785770416259766,0.8800894021987915,-0.0568699836730957,-0.006598174571990967,Success
5,stationary,p092,GTCRN+SS,4,0.01,2.0239193439483643,0.8736650943756104,11.852684020996094,0.6892244815826416,2.0785770416259766,0.8800894021987915,-0.054657697677612305,-0.006424307823181152,Success
5,stationary,p092,GTCRN+SS,6,0.002,2.033590078353882,0.8725879788398743,11.951998710632324,0.6896529972553254,2.0785770416259766,0.8800894021987915,-0.04498696327209473,-0.007501423358917236,Success
5,stationary,p092,GTCRN+SS,6,0.01,2.0355844497680664,0.872843861579895,11.952733993530273,0.6899803757667542,2.0785770416259766,0.8800894021987915,-0.042992591857910156,-0.007245540618896484,Success
5,stationary,p092,GTCRN+SS,6,0.002,2.0335795879364014,0.8726025819778442,11.951998710632324,0.6896592497825622,2.0785770416259766,0.8800894021987915,-0.044997453689575195,-0.007486820220947266,Success
5,stationary,p092,GTCRN+SS,6,0.01,2.035576105117798,0.872857391834259,11.952733039855957,0.6899863064289093,2.0785770416259766,0.8800894021987915,-0.04300093650817871,-0.007232010364532471,Success
5,stationary,p092,GTCRN+SS,6,0.002,1.9037073850631714,0.8749300241470337,11.656808853149414,0.677835750579834,2.0785770416259766,0.8800894021987915,-0.17486965656280518,-0.0051593780517578125,Success
5,stationary,p092,GTCRN+SS,6,0.01,1.912811517715454,0.8750357627868652,11.661773681640625,0.678799033164978,2.0785770416259766,0.8800894021987915,-0.16576552391052246,-0.0050536394119262695,Success
5,stationary,p092,GTCRN+SS,6,0.002,2.0196642875671387,0.8732940554618835,11.846874237060547,0.6886134564876556,2.0785770416259766,0.8800894021987915,-0.05891275405883789,-0.006795346736907959,Success
5,stationary,p092,GTCRN+SS,6,0.01,2.02193284034729,0.8734872341156006,11.847726821899414,0.6889369010925293,2.0785770416259766,0.8800894021987915,-0.05664420127868652,-0.006602168083190918,Success
5,stationary,p092,GTCRN+SS,8,0.002,2.0354182720184326,0.8728554248809814,11.975055694580078,0.689969539642334,2.0785770416259766,0.8800894021987915,-0.043158769607543945,-0.007233977317810059,Success
5,stationary,p092,GTCRN+SS,8,0.01,2.03727650642395,0.8730947971343994,11.975793838500977,0.6902750492095947,2.0785770416259766,0.8800894021987915,-0.04130053520202637,-0.00699460506439209,Success
5,stationary,p092,GTCRN+SS,8,0.002,2.035407066345215,0.8728694319725037,11.975055694580078,0.6899754226207733,2.0785770416259766,0.8800894021987915,-0.04316997528076172,-0.007219970226287842,Success
5,stationary,p092,GTCRN+SS,8,0.01,2.037264823913574,0.8731086850166321,11.975793838500977,0.6902808248996735,2.0785770416259766,0.8800894021987915,-0.041312217712402344,-0.006980717182159424,Success
5,stationary,p092,GTCRN+SS,8,0.002,1.9086418151855469,0.874881386756897,11.661712646484375,0.6783048748970032,2.0785770416259766,0.8800894021987915,-0.1699352264404297,-0.005208015441894531,Success
5,stationary,p092,GTCRN+SS,8,0.01,1.9171876907348633,0.8749824166297913,11.66666030883789,0.679209977388382,2.0785770416259766,0.8800894021987915,-0.16138935089111328,-0.005106985569000244,Success
5,stationary,p092,GTCRN+SS,8,0.002,2.0226168632507324,0.8737705945968628,11.851409912109375,0.6891469836235047,2.0785770416259766,0.8800894021987915,-0.05596017837524414,-0.006318807601928711,Success
5,stationary,p092,GTCRN+SS,8,0.01,2.0247647762298584,0.8739367127418518,11.85226821899414,0.6894448339939118,2.0785770416259766,0.8800894021987915,-0.053812265396118164,-0.006152689456939697,Success
5,stationary,p092,GTCRN+SS,4,0.002,2.1320035457611084,0.7917764782905579,9.196502685546875,0.6590885937213897,2.2620911598205566,0.803623378276825,-0.13008761405944824,-0.01184689998626709,Success
5,stationary,p092,GTCRN+SS,4,0.01,2.145047903060913,0.7922018766403198,9.233109474182129,0.6606057286262512,2.2620911598205566,0.803623378276825,-0.11704325675964355,-0.011421501636505127,Success
5,stationary,p092,GTCRN+SS,4,0.002,2.2040648460388184,0.8003073930740356,10.773266792297363,0.6705601811408997,2.2620911598205566,0.803623378276825,-0.05802631378173828,-0.0033159852027893066,Success
5,stationary,p092,GTCRN+SS,4,0.01,2.2071642875671387,0.8006004095077515,10.775107383728027,0.6710166335105896,2.2620911598205566,0.803623378276825,-0.05492687225341797,-0.0030229687690734863,Success
5,stationary,p092,GTCRN+SS,4,0.002,2.178088903427124,0.8017666935920715,10.567880630493164,0.6686922371387481,2.2620911598205566,0.803623378276825,-0.08400225639343262,-0.001856684684753418,Success
5,stationary,p092,GTCRN+SS,4,0.01,2.18166446685791,0.801965594291687,10.571795463562012,0.6691492438316345,2.2620911598205566,0.803623378276825,-0.08042669296264648,-0.0016577839851379395,Success
5,stationary,p092,GTCRN+SS,4,0.002,2.1784021854400635,0.8017317652702332,10.565704345703125,0.6687061011791229,2.2620911598205566,0.803623378276825,-0.08368897438049316,-0.0018916130065917969,Success
5,stationary,p092,GTCRN+SS,4,0.01,2.1819605827331543,0.8019277453422546,10.56962776184082,0.6691599309444427,2.2620911598205566,0.803623378276825,-0.08013057708740234,-0.0016956329345703125,Success
5,stationary,p092,GTCRN+SS,6,0.002,2.1286356449127197,0.7917415499687195,9.130098342895508,0.6587343394756318,2.2620911598205566,0.803623378276825,-0.13345551490783691,-0.011881828308105469,Success
5,stationary,p092,GTCRN+SS,6,0.01,2.142188310623169,0.7921693325042725,9.166488647460938,0.6603034973144531,2.2620911598205566,0.803623378276825,-0.1199028491973877,-0.01145404577255249,Success
5,stationary,p092,GTCRN+SS,6,0.002,2.2029378414154053,0.8009753227233887,10.69375991821289,0.6707814455032348,2.2620911598205566,0.803623378276825,-0.05915331840515137,-0.0026480555534362793,Success
5,stationary,p092,GTCRN+SS,6,0.01,2.206169605255127,0.8012697100639343,10.695572853088379,0.6712518155574798,2.2620911598205566,0.803623378276825,-0.05592155456542969,-0.002353668212890625,Success
5,stationary,p092,GTCRN+SS,6,0.002,2.1768715381622314,0.8024641275405884,10.551581382751465,0.6689192175865173,2.2620911598205566,0.803623378276825,-0.0852196216583252,-0.0011592507362365723,Success
5,stationary,p092,GTCRN+SS,6,0.01,2.1805100440979004,0.8026086688041687,10.555490493774414,0.6693553388118744,2.2620911598205566,0.803623378276825,-0.08158111572265625,-0.00101470947265625,Success
5,stationary,p092,GTCRN+SS,6,0.002,2.1772212982177734,0.802426278591156,10.549409866333008,0.6689352691173553,2.2620911598205566,0.803623378276825,-0.0848698616027832,-0.0011970996856689453,Success
5,stationary,p092,GTCRN+SS,6,0.01,2.1808412075042725,0.8025689125061035,10.553325653076172,0.669368577003479,2.2620911598205566,0.803623378276825,-0.08124995231628418,-0.0010544657707214355,Success
5,stationary,p092,GTCRN+SS,8,0.002,2.13775897026062,0.7918299436569214,9.188220024108887,0.6596908688545227,2.2620911598205566,0.803623378276825,-0.12433218955993652,-0.011793434619903564,Success
5,stationary,p092,GTCRN+SS,8,0.01,2.150733709335327,0.7922559976577759,9.225034713745117,0.6612013697624206,2.2620911598205566,0.803623378276825,-0.11135745048522949,-0.011367380619049072,Success
5,stationary,p092,GTCRN+SS,8,0.002,2.2050702571868896,0.8009753227233887,10.773292541503906,0.6709946870803833,2.2620911598205566,0.803623378276825,-0.05702090263366699,-0.0026480555534362793,Success
5,stationary,p092,GTCRN+SS,8,0.01,2.2080891132354736,0.8012545108795166,10.77513599395752,0.6714361667633056,2.2620911598205566,0.803623378276825,-0.05400204658508301,-0.0023688673973083496,Success
5,stationary,p092,GTCRN+SS,8,0.002,2.1808743476867676,0.802699089050293,10.56767463684082,0.6694369792938233,2.2620911598205566,0.803623378276825,-0.08121681213378906,-0.0009242892265319824,Success
5,stationary,p092,GTCRN+SS,8,0.01,2.1842827796936035,0.8028271198272705,10.571599006652832,0.6698418378829956,2.2620911598205566,0.803623378276825,-0.07780838012695312,-0.0007962584495544434,Success
5,stationary,p092,GTCRN+SS,8,0.002,2.1812453269958496,0.8026426434516907,10.565495491027832,0.6694458544254303,2.2620911598205566,0.803623378276825,-0.08084583282470703,-0.0009807348251342773,Success
5,stationary,p092,GTCRN+SS,8,0.01,2.1846301555633545,0.8027687072753906,10.569428443908691,0.6698473691940308,2.2620911598205566,0.803623378276825,-0.07746100425720215,-0.0008546710014343262,Success
