SNR_dB,Noise_Type,Participant,Method,Nband,Floor,PESQ,STOI,SI_SDR,Weighted_Score,GTCRN_PESQ,GTCRN_STOI,PESQ_improvement,STOI_improvement,Status
-5,babble,p092,GTCRN+SS,8,0.01,1.0784952640533447,0.5305895805358887,-1.5497626066207886,0.4231443166732788,1.116379737854004,0.5726820826530457,-0.03788447380065918,-0.04209250211715698,Success
-5,babble,p092,GTCRN+SS,16,0.01,1.1154325008392334,0.5606015920639038,-1.0839091539382935,0.44184404611587524,1.116379737854004,0.5726820826530457,-0.0009472370147705078,-0.012080490589141846,Success
-5,babble,p092,GTCRN+SS,16,0.01,1.0764824151992798,0.5296638607978821,-1.5465853214263916,0.422480171918869,1.116379737854004,0.5726820826530457,-0.03989732265472412,-0.043018221855163574,Success
-5,babble,p092,GTCRN+SS,4,0.01,1.1181784868240356,0.5607942938804626,-0.9793452024459839,0.4422149956226349,1.116379737854004,0.5726820826530457,0.0017987489700317383,-0.011887788772583008,Success
-5,babble,p092,GTCRN+SS,4,0.01,1.0782876014709473,0.5313236713409424,-1.5393266677856445,0.42349059581756593,1.116379737854004,0.5726820826530457,-0.03809213638305664,-0.04135841131210327,Success
-5,babble,p092,GTCRN+SS,6,0.01,1.123304009437561,0.5604086518287659,-0.9549718499183655,0.44253472685813905,1.116379737854004,0.5726820826530457,0.006924271583557129,-0.012273430824279785,Success
-5,babble,p092,GTCRN+SS,6,0.01,1.0768771171569824,0.5306538939476013,-1.5310406684875488,0.4230146586894989,1.116379737854004,0.5726820826530457,-0.039502620697021484,-0.042028188705444336,Success
-5,babble,p092,GTCRN+SS,8,0.01,1.1046100854873657,0.5606400370597839,-1.1136337518692017,0.44078102707862854,1.116379737854004,0.5726820826530457,-0.011769652366638184,-0.012042045593261719,Success
-5,babble,p092,GTCRN+SS,8,0.01,1.0767219066619873,0.5303158164024353,-1.6934829950332642,0.4228300988674164,1.116379737854004,0.5726820826530457,-0.0396578311920166,-0.04236626625061035,Success
-5,babble,p092,GTCRN+SS,16,0.01,1.1203365325927734,0.5600169897079468,-1.2569886445999146,0.4420421481132507,1.116379737854004,0.5726820826530457,0.003956794738769531,-0.012665092945098877,Success
-5,babble,p092,GTCRN+SS,16,0.01,1.0750651359558105,0.5280956029891968,-1.5428173542022705,0.42155431509017943,1.116379737854004,0.5726820826530457,-0.04131460189819336,-0.04458647966384888,Success
-5,babble,p092,GTCRN+SS,4,0.01,1.1380499601364136,0.4705439805984497,-1.6824055910110474,0.3990769863128662,1.1496745347976685,0.4868035316467285,-0.011624574661254883,-0.01625955104827881,Success
-5,babble,p092,GTCRN+SS,4,0.01,1.1361808776855469,0.47238585352897644,-1.7292816638946533,0.3998110145330429,1.1496745347976685,0.4868035316467285,-0.013493657112121582,-0.014417678117752075,Success
-5,babble,p092,GTCRN+SS,6,0.01,1.138827919960022,0.4700703024864197,-1.6955552101135254,0.39891794323921204,1.1496745347976685,0.4868035316467285,-0.010846614837646484,-0.016733229160308838,Success
-5,babble,p092,GTCRN+SS,6,0.01,1.1357117891311646,0.47187456488609314,-1.7330067157745361,0.399508461356163,1.1496745347976685,0.4868035316467285,-0.013962745666503906,-0.014928966760635376,Success
-5,babble,p092,GTCRN+SS,8,0.01,1.1389340162277222,0.4708147346973419,-1.685018539428711,0.3993007689714432,1.1496745347976685,0.4868035316467285,-0.010740518569946289,-0.015988796949386597,Success
-5,babble,p092,GTCRN+SS,8,0.01,1.1362305879592896,0.4724039137363434,-1.7310112714767456,0.39982501566410067,1.1496745347976685,0.4868035316467285,-0.013443946838378906,-0.014399617910385132,Success
-5,babble,p092,GTCRN+SS,16,0.01,1.1391984224319458,0.47104257345199585,-1.6964648962020874,0.3994411289691925,1.1496745347976685,0.4868035316467285,-0.010476112365722656,-0.015760958194732666,Success
-5,babble,p092,GTCRN+SS,16,0.01,1.136317491531372,0.4723019599914551,-1.7390265464782715,0.39978272914886476,1.1496745347976685,0.4868035316467285,-0.013357043266296387,-0.014501571655273438,Success
-5,babble,p092,GTCRN+SS,4,0.01,1.1367907524108887,0.47033098340034485,-1.6277580261230469,0.3988445669412613,1.1496745347976685,0.4868035316467285,-0.012883782386779785,-0.016472548246383667,Success
-5,babble,p092,GTCRN+SS,4,0.01,1.135661244392395,0.4719209372997284,-1.7052196264266968,0.3995265930891037,1.1496745347976685,0.4868035316467285,-0.014013290405273438,-0.014882594347000122,Success
-5,babble,p092,GTCRN+SS,6,0.01,1.1412053108215332,0.47034069895744324,-1.5293432474136353,0.3992908805608749,1.1496745347976685,0.4868035316467285,-0.008469223976135254,-0.01646283268928528,Success
-5,babble,p092,GTCRN+SS,6,0.01,1.1376557350158691,0.47178950905799866,-1.6114325523376465,0.39966032803058626,1.1496745347976685,0.4868035316467285,-0.012018799781799316,-0.015014022588729858,Success
-5,babble,p092,GTCRN+SS,8,0.01,1.142216444015503,0.4701881408691406,-1.906973123550415,0.3993157148361206,1.1496745347976685,0.4868035316467285,-0.007458090782165527,-0.01661539077758789,Success
-5,babble,p092,GTCRN+SS,8,0.01,1.1379640102386475,0.4716411232948303,-1.9091819524765015,0.3996169626712799,1.1496745347976685,0.4868035316467285,-0.011710524559020996,-0.015162408351898193,Success
-5,babble,p092,GTCRN+SS,16,0.01,1.142653226852417,0.4710236191749573,-1.9040727615356445,0.3997771322727203,1.1496745347976685,0.4868035316467285,-0.007021307945251465,-0.01577991247177124,Success
-5,babble,p092,GTCRN+SS,16,0.01,1.1382994651794434,0.47033703327178955,-1.8709056377410889,0.39899846315383913,1.1496745347976685,0.4868035316467285,-0.011375069618225098,-0.016466498374938965,Success
-5,train,p092,GTCRN+SS,4,0.01,1.1747515201568604,0.6798167824745178,3.807570695877075,0.507383543252945,1.1867127418518066,0.6909002661705017,-0.011961221694946289,-0.011083483695983887,Success
-5,train,p092,GTCRN+SS,4,0.01,1.1881476640701294,0.6838770508766174,3.842174768447876,0.5107532918453217,1.1867127418518066,0.6909002661705017,0.001434922218322754,-0.007023215293884277,Success
-5,train,p092,GTCRN+SS,6,0.01,1.1752092838287354,0.6794265508651733,3.8019542694091797,0.5072342038154602,1.1867127418518066,0.6909002661705017,-0.011503458023071289,-0.01147371530532837,Success
-5,train,p092,GTCRN+SS,6,0.01,1.1877539157867432,0.6844533085823059,3.840762138366699,0.5110020458698272,1.1867127418518066,0.6909002661705017,0.0010411739349365234,-0.006446957588195801,Success
-5,train,p092,GTCRN+SS,8,0.01,1.1746240854263306,0.6801579594612122,3.8068833351135254,0.5075413882732391,1.1867127418518066,0.6909002661705017,-0.012088656425476074,-0.01074230670928955,Success
-5,train,p092,GTCRN+SS,8,0.01,1.1880686283111572,0.6841652989387512,3.8416993618011475,0.5108895123004913,1.1867127418518066,0.6909002661705017,0.001355886459350586,-0.006734967231750488,Success
-5,train,p092,GTCRN+SS,16,0.01,1.1748734712600708,0.6802880167961121,3.804793119430542,0.5076313555240631,1.1867127418518066,0.6909002661705017,-0.01183927059173584,-0.010612249374389648,Success
-5,train,p092,GTCRN+SS,16,0.01,1.1880149841308594,0.6841748356819153,3.840559482574463,0.5108889162540435,1.1867127418518066,0.6909002661705017,0.0013022422790527344,-0.006725430488586426,Success
-5,train,p092,GTCRN+SS,4,0.01,1.1750627756118774,0.6792364120483398,3.7896342277526855,0.5071244835853577,1.1867127418518066,0.6909002661705017,-0.0116499662399292,-0.011663854122161865,Success
-5,train,p092,GTCRN+SS,4,0.01,1.1935614347457886,0.6845056414604187,3.8357315063476562,0.5116089642047882,1.1867127418518066,0.6909002661705017,0.006848692893981934,-0.006394624710083008,Success
-5,train,p092,GTCRN+SS,6,0.01,1.1799525022506714,0.679571270942688,3.731609582901001,0.5077808856964111,1.1867127418518066,0.6909002661705017,-0.006760239601135254,-0.01132899522781372,Success
-5,train,p092,GTCRN+SS,6,0.01,1.1881757974624634,0.6843579411506653,3.848747730255127,0.510996550321579,1.1867127418518066,0.6909002661705017,0.0014630556106567383,-0.006542325019836426,Success
-5,train,p092,GTCRN+SS,8,0.01,1.1785870790481567,0.6798850297927856,3.6789653301239014,0.5078012228012085,1.1867127418518066,0.6909002661705017,-0.008125662803649902,-0.011015236377716064,Success
-5,train,p092,GTCRN+SS,8,0.01,1.1914856433868408,0.6840286254882812,3.777863025665283,0.5111628770828247,1.1867127418518066,0.6909002661705017,0.00477290153503418,-0.006871640682220459,Success
-5,train,p092,GTCRN+SS,16,0.01,1.1845448017120361,0.6796649098396301,3.624481678009033,0.5082869350910186,1.1867127418518066,0.6909002661705017,-0.002167940139770508,-0.011235356330871582,Success
-5,train,p092,GTCRN+SS,16,0.01,1.191640853881836,0.6838030815124512,3.761092185974121,0.5110656261444092,1.1867127418518066,0.6909002661705017,0.004928112030029297,-0.007097184658050537,Success
-5,train,p092,GTCRN+SS,4,0.01,1.2332587242126465,0.6155989766120911,4.909132957458496,0.48112536072731016,1.2386306524276733,0.6235478520393372,-0.0053719282150268555,-0.007948875427246094,Success
-5,train,p092,GTCRN+SS,4,0.01,1.2302495241165161,0.6181574463844299,4.7230000495910645,0.4821036756038666,1.2386306524276733,0.6235478520393372,-0.008381128311157227,-0.0053904056549072266,Success
-5,train,p092,GTCRN+SS,6,0.01,1.2322039604187012,0.6154267191886902,4.880131721496582,0.4809337556362152,1.2386306524276733,0.6235478520393372,-0.006426692008972168,-0.008121132850646973,Success
-5,train,p092,GTCRN+SS,6,0.01,1.2289177179336548,0.6185036301612854,4.715512275695801,0.48214358687400816,1.2386306524276733,0.6235478520393372,-0.009712934494018555,-0.005044221878051758,Success
-5,train,p092,GTCRN+SS,8,0.01,1.2326128482818604,0.6160300374031067,4.909114360809326,0.4812763035297394,1.2386306524276733,0.6235478520393372,-0.006017804145812988,-0.007517814636230469,Success
-5,train,p092,GTCRN+SS,8,0.01,1.2308698892593384,0.618318498134613,4.720580101013184,0.48224623799324035,1.2386306524276733,0.6235478520393372,-0.007760763168334961,-0.005229353904724121,Success
-5,train,p092,GTCRN+SS,16,0.01,1.2326146364212036,0.6160212755203247,4.9090166091918945,0.4812721014022827,1.2386306524276733,0.6235478520393372,-0.0060160160064697266,-0.007526576519012451,Success
-5,train,p092,GTCRN+SS,16,0.01,1.231119990348816,0.618039071559906,4.712571620941162,0.4821315348148346,1.2386306524276733,0.6235478520393372,-0.007510662078857422,-0.005508780479431152,Success
-5,train,p092,GTCRN+SS,4,0.01,1.228980302810669,0.6153088808059692,4.867217063903809,0.4805524706840515,1.2386306524276733,0.6235478520393372,-0.009650349617004395,-0.00823897123336792,Success
-5,train,p092,GTCRN+SS,4,0.01,1.2290899753570557,0.6184402704238892,4.70420503616333,0.4821291327476501,1.2386306524276733,0.6235478520393372,-0.009540677070617676,-0.005107581615447998,Success
-5,train,p092,GTCRN+SS,6,0.01,1.23972487449646,0.6158250570297241,4.73344612121582,0.48188501596450806,1.2386306524276733,0.6235478520393372,0.001094222068786621,-0.007722795009613037,Success
-5,train,p092,GTCRN+SS,6,0.01,1.2355523109436035,0.6180177330970764,4.638999938964844,0.48256409764289854,1.2386306524276733,0.6235478520393372,-0.0030783414840698242,-0.005530118942260742,Success
-5,train,p092,GTCRN+SS,8,0.01,1.2396541833877563,0.615278422832489,4.807653903961182,0.48160462975502016,1.2386306524276733,0.6235478520393372,0.0010235309600830078,-0.008269429206848145,Success
-5,train,p092,GTCRN+SS,8,0.01,1.2355406284332275,0.6179250478744507,4.671169281005859,0.4825165867805481,1.2386306524276733,0.6235478520393372,-0.0030900239944458008,-0.005622804164886475,Success
-5,train,p092,GTCRN+SS,16,0.01,1.230949878692627,0.6147990226745605,4.615726947784424,0.48049449920654297,1.2386306524276733,0.6235478520393372,-0.007680773735046387,-0.008748829364776611,Success
-5,train,p092,GTCRN+SS,16,0.01,1.2453335523605347,0.6174509525299072,4.521975994110107,0.48325883150100707,1.2386306524276733,0.6235478520393372,0.006702899932861328,-0.006096899509429932,Success
-5,street,p092,GTCRN+SS,4,0.01,1.164833426475525,0.6381568908691406,3.181572437286377,0.4855617880821228,1.183606505393982,0.6538165807723999,-0.01877307891845703,-0.015659689903259277,Success
-5,street,p092,GTCRN+SS,4,0.01,1.1545624732971191,0.6387343406677246,2.235340118408203,0.48482341766357423,1.183606505393982,0.6538165807723999,-0.029044032096862793,-0.015082240104675293,Success
-5,street,p092,GTCRN+SS,6,0.01,1.1662378311157227,0.6379907131195068,3.1698193550109863,0.4856191396713257,1.183606505393982,0.6538165807723999,-0.017368674278259277,-0.015825867652893066,Success
-5,street,p092,GTCRN+SS,6,0.01,1.1550848484039307,0.6389884948730469,2.219658136367798,0.4850027322769165,1.183606505393982,0.6538165807723999,-0.02852165699005127,-0.014828085899353027,Success
-5,street,p092,GTCRN+SS,8,0.01,1.166954517364502,0.6380345225334167,3.177689552307129,0.48571271300315855,1.183606505393982,0.6538165807723999,-0.01665198802947998,-0.015782058238983154,Success
-5,street,p092,GTCRN+SS,8,0.01,1.1574114561080933,0.6384697556495667,2.2130885124206543,0.48497602343559265,1.183606505393982,0.6538165807723999,-0.026195049285888672,-0.015346825122833252,Success
-5,street,p092,GTCRN+SS,16,0.01,1.1673842668533325,0.6375381350517273,3.168409824371338,0.4855074942111969,1.183606505393982,0.6538165807723999,-0.016222238540649414,-0.016278445720672607,Success
-5,street,p092,GTCRN+SS,16,0.01,1.1566290855407715,0.6382825970649719,2.256544351577759,0.48480420708656313,1.183606505393982,0.6538165807723999,-0.02697741985321045,-0.015533983707427979,Success
-5,street,p092,GTCRN+SS,4,0.01,1.1681780815124512,0.6375232338905334,3.093435525894165,0.48557942509651186,1.183606505393982,0.6538165807723999,-0.015428423881530762,-0.016293346881866455,Success
-5,street,p092,GTCRN+SS,4,0.01,1.1556466817855835,0.6390931010246277,2.1992366313934326,0.4851112186908722,1.183606505393982,0.6538165807723999,-0.027959823608398438,-0.014723479747772217,Success
-5,street,p092,GTCRN+SS,6,0.01,1.1743606328964233,0.6376862525939941,3.0018470287323,0.4862791895866394,1.183606505393982,0.6538165807723999,-0.009245872497558594,-0.01613032817840576,Success
-5,street,p092,GTCRN+SS,6,0.01,1.1556278467178345,0.6389057636260986,2.202254295349121,0.48501566648483274,1.183606505393982,0.6538165807723999,-0.02797865867614746,-0.01491081714630127,Success
-5,street,p092,GTCRN+SS,8,0.01,1.1706222295761108,0.6381909251213074,3.0199263095855713,0.48615768551826477,1.183606505393982,0.6538165807723999,-0.012984275817871094,-0.01562565565109253,Success
-5,street,p092,GTCRN+SS,8,0.01,1.153563380241394,0.6389240622520447,2.2080957889556885,0.48481836915016174,1.183606505393982,0.6538165807723999,-0.03004312515258789,-0.014892518520355225,Success
-5,street,p092,GTCRN+SS,16,0.01,1.1688117980957031,0.6385191679000854,3.0019543170928955,0.486140763759613,1.183606505393982,0.6538165807723999,-0.014794707298278809,-0.015297412872314453,Success
-5,street,p092,GTCRN+SS,16,0.01,1.1572237014770508,0.6382672190666199,2.1593971252441406,0.484855979681015,1.183606505393982,0.6538165807723999,-0.026382803916931152,-0.01554936170578003,Success
-5,street,p092,GTCRN+SS,4,0.01,1.2042597532272339,0.5945059061050415,3.0628130435943604,0.46767892837524416,1.2391993999481201,0.6147425174713135,-0.03493964672088623,-0.020236611366271973,Success
-5,street,p092,GTCRN+SS,4,0.01,1.1743184328079224,0.5937687754631042,2.3939008712768555,0.46431623101234437,1.2391993999481201,0.6147425174713135,-0.06488096714019775,-0.02097374200820923,Success
-5,street,p092,GTCRN+SS,6,0.01,1.2034380435943604,0.5945144295692444,3.030174732208252,0.4676010191440582,1.2391993999481201,0.6147425174713135,-0.035761356353759766,-0.020228087902069092,Success
-5,street,p092,GTCRN+SS,6,0.01,1.174379825592041,0.593280553817749,2.3804328441619873,0.4640782594680786,1.2391993999481201,0.6147425174713135,-0.0648195743560791,-0.021461963653564453,Success
-5,street,p092,GTCRN+SS,8,0.01,1.2048643827438354,0.5943681597709656,3.0599193572998047,0.4676705181598663,1.2391993999481201,0.6147425174713135,-0.03433501720428467,-0.0203743577003479,Success
-5,street,p092,GTCRN+SS,8,0.01,1.1751759052276611,0.59330815076828,2.3919153213500977,0.4641716659069061,1.2391993999481201,0.6147425174713135,-0.06402349472045898,-0.021434366703033447,Success
-5,street,p092,GTCRN+SS,16,0.01,1.2054967880249023,0.5938875079154968,3.0731966495513916,0.46749343276023864,1.2391993999481201,0.6147425174713135,-0.03370261192321777,-0.02085500955581665,Success
-5,street,p092,GTCRN+SS,16,0.01,1.1763557195663452,0.5938679575920105,2.4019477367401123,0.4645695507526398,1.2391993999481201,0.6147425174713135,-0.0628436803817749,-0.02087455987930298,Success
-5,street,p092,GTCRN+SS,4,0.01,1.2045063972473145,0.5947677493095398,3.0058095455169678,0.46783451437950135,1.2391993999481201,0.6147425174713135,-0.034693002700805664,-0.01997476816177368,Success
-5,street,p092,GTCRN+SS,4,0.01,1.1740351915359497,0.5934493541717529,2.365946054458618,0.46412819623947144,1.2391993999481201,0.6147425174713135,-0.06516420841217041,-0.021293163299560547,Success
-5,street,p092,GTCRN+SS,6,0.01,1.2169924974441528,0.5952379703521729,2.865933895111084,0.46931823492050173,1.2391993999481201,0.6147425174713135,-0.022206902503967285,-0.019504547119140625,Success
-5,street,p092,GTCRN+SS,6,0.01,1.1794768571853638,0.5939670205116272,2.2762746810913086,0.46493119597434995,1.2391993999481201,0.6147425174713135,-0.05972254276275635,-0.02077549695968628,Success
-5,street,p092,GTCRN+SS,8,0.01,1.214435338973999,0.5936015248298645,2.868730068206787,0.46824429631233216,1.2391993999481201,0.6147425174713135,-0.024764060974121094,-0.021140992641448975,Success
-5,street,p092,GTCRN+SS,8,0.01,1.176635503768921,0.593619704246521,2.3545165061950684,0.46447340250015257,1.2391993999481201,0.6147425174713135,-0.06256389617919922,-0.02112281322479248,Success
-5,street,p092,GTCRN+SS,16,0.01,1.2047526836395264,0.5938922762870789,2.941042184829712,0.4674214065074921,1.2391993999481201,0.6147425174713135,-0.03444671630859375,-0.02085024118423462,Success
-5,street,p092,GTCRN+SS,16,0.01,1.1775972843170166,0.5926035046577454,2.345963478088379,0.46406148076057435,1.2391993999481201,0.6147425174713135,-0.061602115631103516,-0.022139012813568115,Success
-5,stationary,p092,GTCRN+SS,4,0.01,1.4905089139938354,0.7850541472434998,7.379789352416992,0.5915779650211335,1.5066174268722534,0.7921565175056458,-0.01610851287841797,-0.007102370262145996,Success
-5,stationary,p092,GTCRN+SS,4,0.01,1.3857884407043457,0.7741332650184631,7.049574375152588,0.5756454765796661,1.5066174268722534,0.7921565175056458,-0.12082898616790771,-0.018023252487182617,Success
-5,stationary,p092,GTCRN+SS,6,0.01,1.4909790754318237,0.785362184047699,7.370413780212402,0.5917789995670318,1.5066174268722534,0.7921565175056458,-0.015638351440429688,-0.006794333457946777,Success
-5,stationary,p092,GTCRN+SS,6,0.01,1.3861327171325684,0.7740785479545593,7.043319225311279,0.5756525456905365,1.5066174268722534,0.7921565175056458,-0.12048470973968506,-0.018077969551086426,Success
-5,stationary,p092,GTCRN+SS,8,0.01,1.4911683797836304,0.7849053740501404,7.379782676696777,0.5915695250034332,1.5066174268722534,0.7921565175056458,-0.015449047088623047,-0.007251143455505371,Success
-5,stationary,p092,GTCRN+SS,8,0.01,1.3879119157791138,0.7739815711975098,7.043479919433594,0.5757819771766662,1.5066174268722534,0.7921565175056458,-0.11870551109313965,-0.018174946308135986,Success
-5,stationary,p092,GTCRN+SS,16,0.01,1.491176724433899,0.7848779559135437,7.379670143127441,0.5915566504001617,1.5066174268722534,0.7921565175056458,-0.015440702438354492,-0.007278561592102051,Success
-5,stationary,p092,GTCRN+SS,16,0.01,1.388572335243225,0.7733852863311768,7.028777599334717,0.5755498766899109,1.5066174268722534,0.7921565175056458,-0.11804509162902832,-0.018771231174468994,Success
-5,stationary,p092,GTCRN+SS,4,0.01,1.4985406398773193,0.7849456667900085,7.2488250732421875,0.5923268973827363,1.5066174268722534,0.7921565175056458,-0.008076786994934082,-0.007210850715637207,Success
-5,stationary,p092,GTCRN+SS,4,0.01,1.3874224424362183,0.7740561962127686,7.025975227355957,0.5757703423500061,1.5066174268722534,0.7921565175056458,-0.11919498443603516,-0.018100321292877197,Success
-5,stationary,p092,GTCRN+SS,6,0.01,1.5112841129302979,0.7847184538841248,7.136633396148682,0.5934876382350922,1.5066174268722534,0.7921565175056458,0.004666686058044434,-0.007438063621520996,Success
-5,stationary,p092,GTCRN+SS,6,0.01,1.3903920650482178,0.7737845182418823,7.002932548522949,0.5759314656257629,1.5066174268722534,0.7921565175056458,-0.11622536182403564,-0.018371999263763428,Success
-5,stationary,p092,GTCRN+SS,8,0.01,1.5061681270599365,0.7852221131324768,7.195611476898193,0.593227869272232,1.5066174268722534,0.7921565175056458,-0.00044929981231689453,-0.006934404373168945,Success
-5,stationary,p092,GTCRN+SS,8,0.01,1.3885867595672607,0.7735651731491089,7.000319480895996,0.5756412625312806,1.5066174268722534,0.7921565175056458,-0.11803066730499268,-0.018591344356536865,Success
-5,stationary,p092,GTCRN+SS,16,0.01,1.5050890445709229,0.785283088684082,7.223684787750244,0.5931504487991333,1.5066174268722534,0.7921565175056458,-0.0015283823013305664,-0.006873428821563721,Success
-5,stationary,p092,GTCRN+SS,16,0.01,1.4019745588302612,0.7729178071022034,6.866793155670166,0.5766563594341279,1.5066174268722534,0.7921565175056458,-0.10464286804199219,-0.019238710403442383,Success
-5,stationary,p092,GTCRN+SS,4,0.01,1.5341918468475342,0.6965585350990295,6.900951385498047,0.5516984522342682,1.571500539779663,0.69966721534729,-0.037308692932128906,-0.003108680248260498,Success
-5,stationary,p092,GTCRN+SS,4,0.01,1.5727123022079468,0.6849635243415833,6.215109348297119,0.5497529923915863,1.571500539779663,0.69966721534729,0.0012117624282836914,-0.014703691005706787,Success
-5,stationary,p092,GTCRN+SS,6,0.01,1.5356521606445312,0.6963083744049072,6.861111640930176,0.5517194032669067,1.571500539779663,0.69966721534729,-0.035848379135131836,-0.0033588409423828125,Success
