SNR_dB,Noise_File,Participant,Method,FLOOR,FRMSZ,Nband,AVRGING,Noisefr,VAD,PESQ,STOI,SI_SDR,Weighted_Score,PESQ_improvement,STOI_improvement,SI_SDR_improvement,Status
0,Train1,p092,GTCRN+SS,0.8,8,8,1,3,1,1.3418834209442139,0.7357519268989563,8.41551685333252,0.5520643055438995,0.002331852912902832,-0.002564847469329834,-0.027060508728027344,Success
0,Train1,p092,GTCRN+SS,0.8,20,4,1,1,0,1.3462923765182495,0.7376337051391602,8.405773162841797,0.553446090221405,0.0067408084869384766,-0.0006830692291259766,-0.03680419921875,Success
0,Train1,p092,GTCRN+SS,0.8,20,4,1,1,1,1.3463859558105469,0.73761385679245,8.405860900878906,0.5534455239772796,0.00683438777923584,-0.0007029175758361816,-0.036716461181640625,Success
0,Train1,p092,GTCRN+SS,0.8,20,4,1,3,0,1.3457729816436768,0.7373257279396057,8.419708251953125,0.5532401621341705,0.006221413612365723,-0.00099104642868042,-0.022869110107421875,Success
0,Train1,p092,GTCRN+SS,0.8,20,4,1,3,1,1.3503401279449463,0.7382550835609436,8.405373573303223,0.5541615545749664,0.010788559913635254,-6.16908073425293e-05,-0.03720378875732422,Success
0,Train1,p092,GTCRN+SS,0.8,20,8,1,1,0,1.344022512435913,0.737603485584259,8.400272369384766,0.5532039940357208,0.004470944404602051,-0.0007132887840270996,-0.04230499267578125,Success
0,Train1,p092,GTCRN+SS,0.8,20,8,1,1,1,1.3442262411117554,0.7375699877738953,8.400403022766113,0.5532076179981231,0.004674673080444336,-0.0007467865943908691,-0.042174339294433594,Success
0,Train1,p092,GTCRN+SS,0.8,20,8,1,3,0,1.345159649848938,0.7372084856033325,8.414875984191895,0.55312020778656,0.005608081817626953,-0.0011082887649536133,-0.027701377868652344,Success
0,Train1,p092,GTCRN+SS,0.8,20,8,1,3,1,1.3498733043670654,0.7382164597511292,8.401068687438965,0.5540955603122711,0.010321736335754395,-0.00010031461715698242,-0.04150867462158203,Success
0,Train2,p092,GTCRN+SS,0.002,8,4,1,1,0,1.2627164125442505,0.6559267044067383,7.433647155761719,0.5042349934577942,-0.13161873817443848,-0.014211297035217285,-0.44779109954833984,Success
0,Train2,p092,GTCRN+SS,0.002,8,4,1,1,1,1.2624726295471191,0.6560966968536377,7.4351606369018555,0.5042956113815308,-0.13186252117156982,-0.014041304588317871,-0.4462776184082031,Success
0,Train2,p092,GTCRN+SS,0.002,8,4,1,3,0,1.264448881149292,0.6579515337944031,7.393870830535889,0.5054206550121307,-0.12988626956939697,-0.01218646764755249,-0.4875674247741699,Success
0,Train2,p092,GTCRN+SS,0.002,8,4,1,3,1,1.393911600112915,0.6619693040847778,7.706301689147949,0.5203758120536804,-0.0004235506057739258,-0.008168697357177734,-0.17513656616210938,Success
0,Train2,p092,GTCRN+SS,0.002,8,8,1,1,0,1.2632746696472168,0.6555273532867432,7.427475929260254,0.5040911436080933,-0.13106048107147217,-0.014610648155212402,-0.4539623260498047,Success
0,Train2,p092,GTCRN+SS,0.002,8,8,1,1,1,1.2626736164093018,0.6556738018989563,7.428860664367676,0.5041042625904083,-0.1316615343093872,-0.014464199542999268,-0.4525775909423828,Success
0,Train2,p092,GTCRN+SS,0.002,8,8,1,3,0,1.2650508880615234,0.6577334403991699,7.3864030838012695,0.5053718090057373,-0.12928426265716553,-0.012404561042785645,-0.49503517150878906,Success
0,Train2,p092,GTCRN+SS,0.002,8,8,1,3,1,1.3946239948272705,0.6619399785995483,7.7045769691467285,0.5204323887825012,0.00028884410858154297,-0.008198022842407227,-0.17686128616333008,Success
0,Train2,p092,GTCRN+SS,0.002,20,4,1,1,0,1.2600514888763428,0.6612645983695984,7.395693778991699,0.5066374480724335,-0.1342836618423462,-0.008873403072357178,-0.4857444763183594,Success
0,Train2,p092,GTCRN+SS,0.002,20,4,1,1,1,1.352986454963684,0.665934681892395,7.200894832611084,0.5182659864425659,-0.04134869575500488,-0.004203319549560547,-0.6805434226989746,Success
0,Train2,p092,GTCRN+SS,0.002,20,4,1,3,0,1.2745015621185303,0.6618635654449463,7.569825172424316,0.5083819389343261,-0.11983358860015869,-0.008274435997009277,-0.3116130828857422,Success
0,Train2,p092,GTCRN+SS,0.002,20,4,1,3,1,1.3897998332977295,0.6676395535469055,7.312751293182373,0.5227997601032257,-0.004535317420959473,-0.002498447895050049,-0.5686869621276855,Success
0,Train2,p092,GTCRN+SS,0.002,20,8,1,1,0,1.2592768669128418,0.66098552942276,7.391424179077148,0.5064204514026642,-0.13505828380584717,-0.009152472019195557,-0.49001407623291016,Success
0,Train2,p092,GTCRN+SS,0.002,20,8,1,1,1,1.3525676727294922,0.6660785675048828,7.193090438842773,0.5182960510253907,-0.04176747798919678,-0.004059433937072754,-0.6883478164672852,Success
0,Train2,p092,GTCRN+SS,0.002,20,8,1,3,0,1.2719502449035645,0.6612280607223511,7.565323829650879,0.5078090548515319,-0.12238490581512451,-0.008909940719604492,-0.3161144256591797,Success
0,Train2,p092,GTCRN+SS,0.002,20,8,1,3,1,1.3901723623275757,0.6676077246665955,7.30592155456543,0.5228210985660553,-0.004162788391113281,-0.0025302767753601074,-0.5755167007446289,Success
0,Train2,p092,GTCRN+SS,0.1,8,4,1,1,0,1.3200852870941162,0.6601797938346863,7.523994445800781,0.5120984256267548,-0.07424986362457275,-0.009958207607269287,-0.35744380950927734,Success
0,Train2,p092,GTCRN+SS,0.1,8,4,1,1,1,1.3205745220184326,0.6604527235031128,7.525093078613281,0.5122838139533996,-0.07376062870025635,-0.009685277938842773,-0.35634517669677734,Success
0,Train2,p092,GTCRN+SS,0.1,8,4,1,3,0,1.320918083190918,0.6618285179138184,7.495746612548828,0.513006067276001,-0.073417067527771,-0.008309483528137207,-0.38569164276123047,Success
0,Train2,p092,GTCRN+SS,0.1,8,4,1,3,1,1.4061944484710693,0.6641659140586853,7.735648155212402,0.5227024018764496,0.011859297752380371,-0.005972087383270264,-0.14579010009765625,Success
0,Train2,p092,GTCRN+SS,0.1,8,8,1,1,0,1.3156625032424927,0.6598175764083862,7.518063068389893,0.5114750385284423,-0.07867264747619629,-0.010320425033569336,-0.363375186920166,Success
0,Train2,p092,GTCRN+SS,0.1,8,8,1,1,1,1.315061092376709,0.6599268317222595,7.518881797790527,0.5114695250988006,-0.07927405834197998,-0.010211169719696045,-0.36255645751953125,Success
0,Train2,p092,GTCRN+SS,0.1,8,8,1,3,0,1.3158419132232666,0.6613869667053223,7.488717079162598,0.5122776746749877,-0.07849323749542236,-0.0087510347366333,-0.39272117614746094,Success
0,Train2,p092,GTCRN+SS,0.1,8,8,1,3,1,1.4064160585403442,0.6641187071800232,7.734096050262451,0.522700959444046,0.012080907821655273,-0.006019294261932373,-0.14734220504760742,Success
0,Train2,p092,GTCRN+SS,0.1,20,4,1,1,0,1.3075169324874878,0.6644238829612732,7.491688251495361,0.5129636347293853,-0.08681821823120117,-0.005714118480682373,-0.38975000381469727,Success
0,Train2,p092,GTCRN+SS,0.1,20,4,1,1,1,1.3827143907546997,0.6669353246688843,7.357263088226318,0.5217391014099121,-0.011620759963989258,-0.003202676773071289,-0.5241751670837402,Success
0,Train2,p092,GTCRN+SS,0.1,20,4,1,3,0,1.3140263557434082,0.6648330688476562,7.620356559753418,0.5138191699981689,-0.08030879497528076,-0.005304932594299316,-0.2610816955566406,Success
0,Train2,p092,GTCRN+SS,0.1,20,4,1,3,1,1.405024528503418,0.6683669090270996,7.434511661529541,0.5246859073638916,0.010689377784729004,-0.001771092414855957,-0.4469265937805176,Success
0,Train2,p092,GTCRN+SS,0.1,20,8,1,1,0,1.3061891794204712,0.6641353368759155,7.4877824783325195,0.5126865863800049,-0.08814597129821777,-0.006002664566040039,-0.39365577697753906,Success
0,Train2,p092,GTCRN+SS,0.1,20,8,1,1,1,1.3820265531539917,0.6670506000518799,7.351792335510254,0.5217279553413391,-0.012308597564697266,-0.0030874013900756836,-0.5296459197998047,Success
0,Train2,p092,GTCRN+SS,0.1,20,8,1,3,0,1.3123743534088135,0.6644230484962463,7.616875648498535,0.5134489595890045,-0.08196079730987549,-0.0057149529457092285,-0.26456260681152344,Success
0,Train2,p092,GTCRN+SS,0.1,20,8,1,3,1,1.4051693677902222,0.6683095097541809,7.4294633865356445,0.5246716916561127,0.010834217071533203,-0.0018284916877746582,-0.45197486877441406,Success
0,Train2,p092,GTCRN+SS,0.3,8,4,1,1,0,1.3737032413482666,0.6631821990013123,7.6188554763793945,0.5189614236354828,-0.020631909370422363,-0.0069558024406433105,-0.26258277893066406,Success
0,Train2,p092,GTCRN+SS,0.3,8,4,1,1,1,1.373642086982727,0.6632676124572754,7.619454383850098,0.5189980149269104,-0.020693063735961914,-0.006870388984680176,-0.26198387145996094,Success
0,Train2,p092,GTCRN+SS,0.3,8,4,1,3,0,1.3723360300064087,0.6647667288780212,7.602630615234375,0.5196169674396515,-0.021999120712280273,-0.005371272563934326,-0.2788076400756836,Success
0,Train2,p092,GTCRN+SS,0.3,8,4,1,3,1,1.4172008037567139,0.6661566495895386,7.766543388366699,0.5247984051704406,0.022865653038024902,-0.003981351852416992,-0.11489486694335938,Success
0,Train2,p092,GTCRN+SS,0.3,8,8,1,1,0,1.37214994430542,0.6628949046134949,7.613317489624023,0.5186624467372895,-0.022185206413269043,-0.007243096828460693,-0.26812076568603516,Success
0,Train2,p092,GTCRN+SS,0.3,8,8,1,1,1,1.372109293937683,0.6630637049674988,7.613406181335449,0.5187427818775177,-0.02222585678100586,-0.007074296474456787,-0.2680320739746094,Success
0,Train2,p092,GTCRN+SS,0.3,8,8,1,3,0,1.371071457862854,0.6641915440559387,7.596163272857666,0.5192029178142548,-0.02326369285583496,-0.005946457386016846,-0.2852749824523926,Success
0,Train2,p092,GTCRN+SS,0.3,8,8,1,3,1,1.418526530265808,0.6660814881324768,7.765187740325928,0.5248933970928192,0.02419137954711914,-0.00405651330947876,-0.11625051498413086,Success
0,Train2,p092,GTCRN+SS,0.3,20,4,1,1,0,1.3493343591690063,0.6670461893081665,7.592483043670654,0.5184565305709838,-0.04500079154968262,-0.0030918121337890625,-0.2889552116394043,Success
0,Train2,p092,GTCRN+SS,0.3,20,4,1,1,1,1.4033327102661133,0.6679061055183411,7.520092010498047,0.5242863237857819,0.008997559547424316,-0.002231895923614502,-0.3613462448120117,Success
0,Train2,p092,GTCRN+SS,0.3,20,4,1,3,0,1.3505724668502808,0.6673063039779663,7.673492908477783,0.5187103986740113,-0.0437626838684082,-0.002831697463989258,-0.2079453468322754,Success
0,Train2,p092,GTCRN+SS,0.3,20,4,1,3,1,1.4155117273330688,0.6688777208328247,7.561711311340332,0.5259900331497193,0.021176576614379883,-0.0012602806091308594,-0.31972694396972656,Success
0,Train2,p092,GTCRN+SS,0.3,20,8,1,1,0,1.3481159210205078,0.6667501926422119,7.589061260223389,0.5181866884231567,-0.04621922969818115,-0.0033878087997436523,-0.2923769950866699,Success
0,Train2,p092,GTCRN+SS,0.3,20,8,1,1,1,1.4029494524002075,0.6679877638816833,7.517104625701904,0.5242888271808624,0.008614301681518555,-0.002150237560272217,-0.3643336296081543,Success
0,Train2,p092,GTCRN+SS,0.3,20,8,1,3,0,1.3492933511734009,0.6670891642570496,7.671083927154541,0.5184739172458649,-0.045041799545288086,-0.003048837184906006,-0.21035432815551758,Success
0,Train2,p092,GTCRN+SS,0.3,20,8,1,3,1,1.4156908988952637,0.6687697768211365,7.558522701263428,0.5259539783000946,0.021355748176574707,-0.0013682246208190918,-0.32291555404663086,Success
0,Train2,p092,GTCRN+SS,0.5,8,4,1,1,0,1.4007278680801392,0.6645995378494263,7.672869682312012,0.522372555732727,0.006392717361450195,-0.005538463592529297,-0.20856857299804688,Success
0,Train2,p092,GTCRN+SS,0.5,8,4,1,1,1,1.4009220600128174,0.6645593643188477,7.673128128051758,0.5223718881607056,0.006586909294128418,-0.00557863712310791,-0.20831012725830078,Success
0,Train2,p092,GTCRN+SS,0.5,8,4,1,3,0,1.3981189727783203,0.6661461591720581,7.663304805755615,0.522884976863861,0.0037838220596313477,-0.003991842269897461,-0.21813344955444336,Success
0,Train2,p092,GTCRN+SS,0.5,8,4,1,3,1,1.422401785850525,0.6670053601264954,7.784334182739258,0.5257428586483002,0.028066635131835938,-0.003132641315460205,-0.09710407257080078,Success
0,Train2,p092,GTCRN+SS,0.5,8,8,1,1,0,1.3989553451538086,0.6643250584602356,7.667668342590332,0.5220580637454987,0.004620194435119629,-0.005812942981719971,-0.21376991271972656,Success
0,Train2,p092,GTCRN+SS,0.5,8,8,1,1,1,1.39877188205719,0.6645603179931641,7.667222023010254,0.522157347202301,0.0044367313385009766,-0.005577683448791504,-0.2142162322998047,Success
0,Train2,p092,GTCRN+SS,0.5,8,8,1,3,0,1.3973957300186157,0.6657163500785828,7.657232284545898,0.522597748041153,0.003060579299926758,-0.004421651363372803,-0.22420597076416016,Success
0,Train2,p092,GTCRN+SS,0.5,8,8,1,3,1,1.4237377643585205,0.6669164896011353,7.783098220825195,0.5258320212364197,0.029402613639831543,-0.0032215118408203125,-0.09834003448486328,Success
0,Train2,p092,GTCRN+SS,0.5,20,4,1,1,0,1.3723299503326416,0.6685177087783813,7.649815559387207,0.5214918494224549,-0.022005200386047363,-0.0016202926635742188,-0.23162269592285156,Success
0,Train2,p092,GTCRN+SS,0.5,20,4,1,1,1,1.4162791967391968,0.6685783267021179,7.610675811767578,0.5259170830249786,0.021944046020507812,-0.0015596747398376465,-0.27076244354248047,Success
0,Train2,p092,GTCRN+SS,0.5,20,4,1,3,0,1.372076392173767,0.668604850769043,7.703962326049805,0.5215100646018982,-0.022258758544921875,-0.0015331506729125977,-0.1774759292602539,Success
0,Train2,p092,GTCRN+SS,0.5,20,4,1,3,1,1.4215691089630127,0.6691128015518188,7.633180141448975,0.5267133116722107,0.02723395824432373,-0.0010251998901367188,-0.24825811386108398,Success
0,Train2,p092,GTCRN+SS,0.5,20,8,1,1,0,1.3722668886184692,0.6682295203208923,7.6467461585998535,0.5213414490222931,-0.022068262100219727,-0.0019084811210632324,-0.23469209671020508,Success
0,Train2,p092,GTCRN+SS,0.5,20,8,1,1,1,1.4162954092025757,0.6686398983001709,7.609094619750977,0.525949490070343,0.02196025848388672,-0.001498103141784668,-0.27234363555908203,Success
0,Train2,p092,GTCRN+SS,0.5,20,8,1,3,0,1.3711254596710205,0.6685025691986084,7.702154159545898,0.5213638305664062,-0.023209691047668457,-0.001635432243347168,-0.17928409576416016,Success
0,Train2,p092,GTCRN+SS,0.5,20,8,1,3,1,1.421952724456787,0.6689653396606445,7.6310272216796875,0.526677942276001,0.027617573738098145,-0.0011726617813110352,-0.2504110336303711,Success
0,Train2,p092,GTCRN+SS,0.8,8,4,1,1,0,1.4225471019744873,0.6658943891525269,7.719778060913086,0.5252019047737122,0.02821195125579834,-0.004243612289428711,-0.16166019439697266,Success
0,Train2,p092,GTCRN+SS,0.8,8,4,1,1,1,1.4226841926574707,0.6657475829124451,7.719664096832275,0.5251422107219696,0.02834904193878174,-0.004390418529510498,-0.1617741584777832,Success
0,Train2,p092,GTCRN+SS,0.8,8,4,1,3,0,1.416687250137329,0.6673508882522583,7.715628147125244,0.525344169139862,0.022352099418640137,-0.0027871131896972656,-0.16581010818481445,Success
0,Train2,p092,GTCRN+SS,0.8,8,4,1,3,1,1.4260286092758179,0.6675028204917908,7.800176620483398,0.5263542711734772,0.031693458557128906,-0.002635180950164795,-0.08126163482666016,Success
0,Train2,p092,GTCRN+SS,0.8,8,8,1,1,0,1.4224940538406372,0.6656497716903687,7.715030193328857,0.5250742912292481,0.028158903121948242,-0.004488229751586914,-0.16640806198120117,Success
0,Train2,p092,GTCRN+SS,0.8,8,8,1,1,1,1.4207746982574463,0.6659141778945923,7.71394681930542,0.5250345587730407,0.026439547538757324,-0.004223823547363281,-0.16749143600463867,Success
0,Train2,p092,GTCRN+SS,0.8,8,8,1,3,0,1.4164702892303467,0.6671227216720581,7.710004806518555,0.5252083897590637,0.022135138511657715,-0.003015279769897461,-0.1714334487915039,Success
0,Train2,p092,GTCRN+SS,0.8,8,8,1,3,1,1.4258720874786377,0.667410135269165,7.799058437347412,0.5262922763824462,0.03153693675994873,-0.0027278661727905273,-0.08237981796264648,Success
0,Train2,p092,GTCRN+SS,0.8,20,4,1,1,0,1.3942646980285645,0.6699200868606567,7.699458122253418,0.5243865132331849,-7.045269012451172e-05,-0.00021791458129882812,-0.18198013305664062,Success
0,Train2,p092,GTCRN+SS,0.8,20,4,1,1,1,1.4281516075134277,0.6692479848861694,7.685502052307129,0.5274391531944275,0.03381645679473877,-0.0008900165557861328,-0.1959362030029297,Success
0,Train2,p092,GTCRN+SS,0.8,20,4,1,3,0,1.3901355266571045,0.6697865724563599,7.730851173400879,0.5239068388938903,-0.004199624061584473,-0.0003514289855957031,-0.1505870819091797,Success
0,Train2,p092,GTCRN+SS,0.8,20,4,1,3,1,1.427246332168579,0.669264018535614,7.693548202514648,0.527356642484665,0.03291118144989014,-0.0008739829063415527,-0.18789005279541016,Success
0,Train2,p092,GTCRN+SS,0.8,20,8,1,1,0,1.3936060667037964,0.6696624159812927,7.696811676025391,0.524191814661026,-0.0007290840148925781,-0.0004755854606628418,-0.18462657928466797,Success
0,Train2,p092,GTCRN+SS,0.8,20,8,1,1,1,1.4282963275909424,0.6692811846733093,7.685081481933594,0.5274702250957489,0.03396117687225342,-0.0008568167686462402,-0.19635677337646484,Success
0,Train2,p092,GTCRN+SS,0.8,20,8,1,3,0,1.3894864320755005,0.6698101162910461,7.72955322265625,0.5238537013530731,-0.0048487186431884766,-0.00032788515090942383,-0.1518850326538086,Success
0,Train2,p092,GTCRN+SS,0.8,20,8,1,3,1,1.4276612997055054,0.6690657138824463,7.692233085632324,0.5272989869117737,0.033326148986816406,-0.0010722875595092773,-0.18920516967773438,Success
0,Water Cooler,p092,GTCRN+SS,0.002,8,4,1,1,0,1.589217185974121,0.7442972660064697,7.869863510131836,0.581070351600647,-0.007475733757019043,-0.019191205501556396,-1.4102449417114258,Success
0,Water Cooler,p092,GTCRN+SS,0.002,8,4,1,1,1,1.5826784372329712,0.7585239410400391,9.160160064697266,0.5875298142433166,-0.014014482498168945,-0.0049645304679870605,-0.1199483871459961,Success
0,Water Cooler,p092,GTCRN+SS,0.002,8,4,1,3,0,1.5631468296051025,0.7400168180465698,8.10423469543457,0.5763230919837952,-0.0335460901260376,-0.0234716534614563,-1.1758737564086914,Success
0,Water Cooler,p092,GTCRN+SS,0.002,8,4,1,3,1,1.5826497077941895,0.758536159992218,9.160160064697266,0.587533050775528,-0.014043211936950684,-0.0049523115158081055,-0.1199483871459961,Success
0,Water Cooler,p092,GTCRN+SS,0.002,8,8,1,1,0,1.599748134613037,0.7448939681053162,7.8613996505737305,0.5824217975139618,0.0030552148818969727,-0.01859450340270996,-1.4187088012695312,Success
0,Water Cooler,p092,GTCRN+SS,0.002,8,8,1,1,1,1.5839273929595947,0.7583995461463928,9.160249710083008,0.5875925123691559,-0.01276552677154541,-0.005088925361633301,-0.1198587417602539,Success
0,Water Cooler,p092,GTCRN+SS,0.002,8,8,1,3,0,1.5728087425231934,0.7407049536705017,8.091453552246094,0.5776333510875702,-0.023884177207946777,-0.022783517837524414,-1.188654899597168,Success
0,Water Cooler,p092,GTCRN+SS,0.002,8,8,1,3,1,1.583895206451416,0.7584118247032166,9.160249710083008,0.5875954329967499,-0.012797713279724121,-0.00507664680480957,-0.1198587417602539,Success
0,Water Cooler,p092,GTCRN+SS,0.002,20,4,1,1,0,1.5530946254730225,0.7412033677101135,8.443686485290527,0.575911146402359,-0.043598294258117676,-0.022285103797912598,-0.8364219665527344,Success
0,Water Cooler,p092,GTCRN+SS,0.002,20,4,1,1,1,1.579278588294983,0.7639929056167603,9.086112022399902,0.5899243116378784,-0.017414331436157227,0.0005044341087341309,-0.19399642944335938,Success
0,Water Cooler,p092,GTCRN+SS,0.002,20,4,1,3,0,1.520155429840088,0.7379041314125061,8.631640434265137,0.5709676086902619,-0.07653748989105225,-0.02558434009552002,-0.648468017578125,Success
0,Water Cooler,p092,GTCRN+SS,0.002,20,4,1,3,1,1.5792531967163086,0.7639878392219543,9.085699081420898,0.589919239282608,-0.017439723014831543,0.0004993677139282227,-0.19440937042236328,Success
0,Water Cooler,p092,GTCRN+SS,0.002,20,8,1,1,0,1.561020851135254,0.7418585419654846,8.43802547454834,0.5770313560962677,-0.03567206859588623,-0.021629929542541504,-0.8420829772949219,Success
0,Water Cooler,p092,GTCRN+SS,0.002,20,8,1,1,1,1.580315351486206,0.7639690637588501,9.086088180541992,0.5900160670280457,-0.016377568244934082,0.0004805922508239746,-0.19402027130126953,Success
0,Water Cooler,p092,GTCRN+SS,0.002,20,8,1,3,0,1.5287647247314453,0.7383097410202026,8.625471115112305,0.5720313429832459,-0.06792819499969482,-0.025178730487823486,-0.654637336730957,Success
0,Water Cooler,p092,GTCRN+SS,0.002,20,8,1,3,1,1.5802881717681885,0.7639637589454651,9.085676193237305,0.5900106966495514,-0.01640474796295166,0.00047528743743896484,-0.19443225860595703,Success
0,Water Cooler,p092,GTCRN+SS,0.1,8,4,1,1,0,1.617762804031372,0.7522721886634827,8.262754440307617,0.5879123747348786,0.021069884300231934,-0.011216282844543457,-1.0173540115356445,Success
0,Water Cooler,p092,GTCRN+SS,0.1,8,4,1,1,1,1.5908076763153076,0.7594477534294128,9.161470413208008,0.5888046443462371,-0.0058852434158325195,-0.004040718078613281,-0.1186380386352539,Success
0,Water Cooler,p092,GTCRN+SS,0.1,8,4,1,3,0,1.6037312746047974,0.7500346302986145,8.40914535522461,0.585390442609787,0.0070383548736572266,-0.013453841209411621,-0.8709630966186523,Success
0,Water Cooler,p092,GTCRN+SS,0.1,8,4,1,3,1,1.5907964706420898,0.7594522833824158,9.161470413208008,0.5888057887554169,-0.005896449089050293,-0.0040361881256103516,-0.1186380386352539,Success
0,Water Cooler,p092,GTCRN+SS,0.1,8,8,1,1,0,1.6243987083435059,0.7526867985725403,8.257866859436035,0.5887832701206207,0.027705788612365723,-0.01080167293548584,-1.0222415924072266,Success
0,Water Cooler,p092,GTCRN+SS,0.1,8,8,1,1,1,1.591520071029663,0.7593824863433838,9.161614418029785,0.5888432502746582,-0.005172848701477051,-0.004105985164642334,-0.11849403381347656,Success
0,Water Cooler,p092,GTCRN+SS,0.1,8,8,1,3,0,1.6100592613220215,0.7505766153335571,8.403122901916504,0.5862942337989807,0.013366341590881348,-0.012911856174468994,-0.8769855499267578,Success
0,Water Cooler,p092,GTCRN+SS,0.1,8,8,1,3,1,1.5915080308914185,0.7593870162963867,9.161614418029785,0.5888443112373352,-0.00518488883972168,-0.004101455211639404,-0.11849403381347656,Success
0,Water Cooler,p092,GTCRN+SS,0.1,20,4,1,1,0,1.5927965641021729,0.7504001259803772,8.634673118591309,0.5844797194004059,-0.003896355628967285,-0.013088345527648926,-0.6454353332519531,Success
0,Water Cooler,p092,GTCRN+SS,0.1,20,4,1,1,1,1.586896538734436,0.7641584873199463,9.087389945983887,0.5907688975334168,-0.009796380996704102,0.000670015811920166,-0.192718505859375,Success
0,Water Cooler,p092,GTCRN+SS,0.1,20,4,1,3,0,1.576005220413208,0.746926486492157,8.7586088180542,0.5810637652873993,-0.02068769931793213,-0.01656198501586914,-0.5214996337890625,Success
0,Water Cooler,p092,GTCRN+SS,0.1,20,4,1,3,1,1.5868630409240723,0.7641586661338806,9.087148666381836,0.5907656371593475,-0.009829878807067871,0.0006701946258544922,-0.19295978546142578,Success
0,Water Cooler,p092,GTCRN+SS,0.1,20,8,1,1,0,1.597618579864502,0.750963032245636,8.631024360656738,0.5852433741092682,0.0009256601333618164,-0.012525439262390137,-0.6490840911865234,Success
0,Water Cooler,p092,GTCRN+SS,0.1,20,8,1,1,1,1.5850292444229126,0.7641898393630981,9.087423324584961,0.5905978441238403,-0.011663675308227539,0.0007013678550720215,-0.19268512725830078,Success
0,Water Cooler,p092,GTCRN+SS,0.1,20,8,1,3,0,1.5817315578460693,0.7474349737167358,8.754678726196289,0.5818906426429749,-0.0149613618850708,-0.016053497791290283,-0.5254297256469727,Success
0,Water Cooler,p092,GTCRN+SS,0.1,20,8,1,3,1,1.5849928855895996,0.7641891837120056,9.08718204498291,0.5905938804149627,-0.011700034141540527,0.0007007122039794922,-0.19292640686035156,Success
0,Water Cooler,p092,GTCRN+SS,0.3,8,4,1,1,0,1.6348950862884521,0.7577008605003357,8.671685218811035,0.592339938879013,0.03820216655731201,-0.00578761100769043,-0.6084232330322266,Success
0,Water Cooler,p092,GTCRN+SS,0.3,8,4,1,1,1,1.5978209972381592,0.7603123188018799,9.161142349243164,0.5899382591247558,0.001128077507019043,-0.0031761527061462402,-0.11896610260009766,Success
0,Water Cooler,p092,GTCRN+SS,0.3,8,4,1,3,0,1.628648042678833,0.7569787502288818,8.726880073547363,0.5913541793823243,0.03195512294769287,-0.006509721279144287,-0.5532283782958984,Success
0,Water Cooler,p092,GTCRN+SS,0.3,8,4,1,3,1,1.5978200435638428,0.7603131532669067,9.161142349243164,0.5899385809898376,0.0011271238327026367,-0.0031753182411193848,-0.11896610260009766,Success
0,Water Cooler,p092,GTCRN+SS,0.3,8,8,1,1,0,1.6388087272644043,0.7579480409622192,8.670817375183105,0.59285489320755,0.04211580753326416,-0.005540430545806885,-0.6092910766601562,Success
0,Water Cooler,p092,GTCRN+SS,0.3,8,8,1,1,1,1.5971808433532715,0.7603193521499634,9.16135025024414,0.5898777604103088,0.00048792362213134766,-0.003169119358062744,-0.1187582015991211,Success
0,Water Cooler,p092,GTCRN+SS,0.3,8,8,1,3,0,1.631519079208374,0.7572256922721863,8.728006362915039,0.5917647540569305,0.03482615947723389,-0.006262779235839844,-0.5521020889282227,Success
0,Water Cooler,p092,GTCRN+SS,0.3,8,8,1,3,1,1.5971795320510864,0.7603200674057007,9.16135025024414,0.589877986907959,0.00048661231994628906,-0.0031684041023254395,-0.1187582015991211,Success
0,Water Cooler,p092,GTCRN+SS,0.3,20,4,1,1,0,1.6137744188308716,0.7579086422920227,8.829607009887695,0.5903317630290985,0.017081499099731445,-0.005579829216003418,-0.4505014419555664,Success
0,Water Cooler,p092,GTCRN+SS,0.3,20,4,1,1,1,1.5915918350219727,0.7643047571182251,9.08690071105957,0.5913115620613099,-0.0051010847091674805,0.0008162856101989746,-0.1932077407836914,Success
0,Water Cooler,p092,GTCRN+SS,0.3,20,4,1,3,0,1.6034420728683472,0.7550449967384338,8.891584396362305,0.5878667056560516,0.006749153137207031,-0.008443474769592285,-0.38852405548095703,Success
0,Water Cooler,p092,GTCRN+SS,0.3,20,4,1,3,1,1.591548204421997,0.7643073797225952,9.086905479431152,0.5913085103034973,-0.005144715309143066,0.0008189082145690918,-0.19320297241210938,Success
0,Water Cooler,p092,GTCRN+SS,0.3,20,8,1,1,0,1.616609811782837,0.7582859396934509,8.827982902526855,0.5908039510250092,0.019916892051696777,-0.005202531814575195,-0.45212554931640625,Success
0,Water Cooler,p092,GTCRN+SS,0.3,20,8,1,1,1,1.5908281803131104,0.7643699645996094,9.087000846862793,0.5912678003311157,-0.005864739418029785,0.000881493091583252,-0.19310760498046875,Success
0,Water Cooler,p092,GTCRN+SS,0.3,20,8,1,3,0,1.6067841053009033,0.7555573582649231,8.889971733093262,0.5884570896625518,0.010091185569763184,-0.007931113243103027,-0.39013671875,Success
0,Water Cooler,p092,GTCRN+SS,0.3,20,8,1,3,1,1.5907843112945557,0.7643712162971497,9.087005615234375,0.5912640392780304,-0.005908608436584473,0.0008827447891235352,-0.19310283660888672,Success
0,Water Cooler,p092,GTCRN+SS,0.5,8,4,1,1,0,1.627699851989746,0.7601396441459656,8.89140510559082,0.5928398072719574,0.031006932258605957,-0.003348827362060547,-0.3887033462524414,Success
