clean_file,enhanced_file,sampling_rate,PESQ_Baseline_Noisy,SI_SDR_Baseline_Noisy,STOI_Baseline_Noisy,DNSMOS_p808_mos_Baseline_Noisy,DNSMOS_mos_sig_Baseline_Noisy,DNSMOS_mos_bak_Baseline_Noisy,DNSMOS_mos_ovr_Baseline_Noisy,source_file,enhanced_file_Wiener_Filter,sampling_rate_Wiener_Filter,PESQ_Wiener_Filter,SI_SDR_Wiener_Filter,STOI_Wiener_Filter,DNSMOS_p808_mos_Wiener_Filter,DNSMOS_mos_sig_Wiener_Filter,DNSMOS_mos_bak_Wiener_Filter,DNSMOS_mos_ovr_Wiener_Filter,source_file_Wiener_Filter,enhanced_file_Spectral_Subtraction,sampling_rate_Spectral_Subtraction,PESQ_Spectral_Subtraction,SI_SDR_Spectral_Subtraction,STOI_Spectral_Subtraction,DNSMOS_p808_mos_Spectral_Subtraction,DNSMOS_mos_sig_Spectral_Subtraction,DNSMOS_mos_bak_Spectral_Subtraction,DNSMOS_mos_ovr_Spectral_Subtraction,source_file_Spectral_Subtraction,enhanced_file_GTCRN_baseline,sampling_rate_GTCRN_baseline,PESQ_GTCRN_baseline,SI_SDR_GTCRN_baseline,STOI_GTCRN_baseline,DNSMOS_p808_mos_GTCRN_baseline,DNSMOS_mos_sig_GTCRN_baseline,DNSMOS_mos_bak_GTCRN_baseline,DNSMOS_mos_ovr_GTCRN_baseline,source_file_GTCRN_baseline,noise_category,PESQ_diff_Wiener_Filter,PESQ_pct_Wiener_Filter,PESQ_diff_Spectral_Subtraction,PESQ_pct_Spectral_Subtraction,PESQ_diff_GTCRN_baseline,PESQ_pct_GTCRN_baseline,SI_SDR_diff_Wiener_Filter,SI_SDR_pct_Wiener_Filter,SI_SDR_diff_Spectral_Subtraction,SI_SDR_pct_Spectral_Subtraction,SI_SDR_diff_GTCRN_baseline,SI_SDR_pct_GTCRN_baseline,STOI_diff_Wiener_Filter,STOI_pct_Wiener_Filter,STOI_diff_Spectral_Subtraction,STOI_pct_Spectral_Subtraction,STOI_diff_GTCRN_baseline,STOI_pct_GTCRN_baseline,DNSMOS_p808_mos_diff_Wiener_Filter,DNSMOS_p808_mos_pct_Wiener_Filter,DNSMOS_p808_mos_diff_Spectral_Subtraction,DNSMOS_p808_mos_pct_Spectral_Subtraction,DNSMOS_p808_mos_diff_GTCRN_baseline,DNSMOS_p808_mos_pct_GTCRN_baseline,DNSMOS_mos_sig_diff_Wiener_Filter,DNSMOS_mos_sig_pct_Wiener_Filter,DNSMOS_mos_sig_diff_Spectral_Subtraction,DNSMOS_mos_sig_pct_Spectral_Subtraction,DNSMOS_mos_sig_diff_GTCRN_baseline,DNSMOS_mos_sig_pct_GTCRN_baseline,DNSMOS_mos_bak_diff_Wiener_Filter,DNSMOS_mos_bak_pct_Wiener_Filter,DNSMOS_mos_bak_diff_Spectral_Subtraction,DNSMOS_mos_bak_pct_Spectral_Subtraction,DNSMOS_mos_bak_diff_GTCRN_baseline,DNSMOS_mos_bak_pct_GTCRN_baseline,DNSMOS_mos_ovr_diff_Wiener_Filter,DNSMOS_mos_ovr_pct_Wiener_Filter,DNSMOS_mos_ovr_diff_Spectral_Subtraction,DNSMOS_mos_ovr_pct_Spectral_Subtraction,DNSMOS_mos_ovr_diff_GTCRN_baseline,DNSMOS_mos_ovr_pct_GTCRN_baseline
p092_emo_contentment_sentences,BASELINE_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[10]dB.wav,16000,1.5118355751037598,9.989469528198242,0.7827585339546204,2.9662156105041504,3.2788961987909664,2.3505867858744285,2.2223985004946383,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,WF_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[5]dB.wav,16000,1.4686193466186523,8.372049331665039,0.7241946458816528,2.6983864307403564,2.4349930397815567,3.004965887868768,2.062035939653313,WF_EXP1p1b_data_ENH-WF_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[5]dB_CLN-p092_emo_contentment_sentences.csv,SS_p092_emo_contentment_sentences_Noise Recordings_Inside Train_2_SNR5dB.wav,16000,1.4419708251953125,7.5803375244140625,0.7327096462249756,3.053401470184326,2.6044182519213,3.2116406204864694,2.155022447691614,SS_EXP1p1b_data_ENH-SS_p092_emo_contentment_sentences_Noise Recordings_Inside Train_2_SNR5dB_CLN-p092_emo_contentment_sentences.csv,GTCRN_p092_emo_contentment_sentences_Noise Recordings_Inside Train_2_SNR[5]dB,16000,1.695644497871399,10.475276947021484,0.7895809412002563,3.536097288131714,3.667054261119997,3.9020821784004753,3.2258309356464823,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_contentment_sentences_Noise Recordings_Inside Train_2_SNR[5]dB_CLN-p092_emo_contentment_sentences.csv,Train,-0.04321622848510742,-2.8585270248149452,-0.06986474990844727,-4.621187056247987,0.18380892276763916,12.157996927346021,-1.6174201965332031,-16.19125211771811,-2.4091320037841797,-24.11671607770252,0.4858074188232422,4.8631953623954365,-0.05856388807296753,-7.481731023371087,-0.050048887729644775,-6.393911475712676,0.006822407245635986,0.8715851632007258,-0.26782917976379395,-9.029322710572364,0.08718585968017578,2.939296097405317,0.5698816776275635,19.21241583415118,-0.8439031590094097,-25.73741612560299,-0.6744779468696662,-20.570274445356574,0.3881580623290306,11.83807107014113,0.6543791019943397,27.83896795160906,0.8610538346120409,36.63144197808145,1.5514953925260468,66.0045994408534,-0.16036256084132505,-7.215742847452121,-0.06737605280302406,-3.031681887295559,1.003432435151844,45.150877978387335
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[10]dB.wav,16000,1.5304081439971924,10.00058937072754,0.8578245043754578,3.0567755699157715,4.367005599506537,2.275969761111168,2.873235307148964,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,WF_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[5]dB.wav,16000,1.2240300178527832,5.206346035003662,0.7736862897872925,2.680029732840402,3.698093499082148,1.7668775256752178,2.090241411718528,WF_EXP1p1b_data_ENH-WF_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[5]dB_CLN-p092_emo_disgust_freeform.csv,SS_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR5dB.wav,16000,1.303881049156189,6.584447860717773,0.7740691900253296,2.528707504272461,3.482019673061465,1.9396492178012408,2.143853272313804,SS_EXP1p1b_data_ENH-SS_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR5dB_CLN-p092_emo_disgust_freeform.csv,GTCRN_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR[5]dB,16000,1.5896921157836914,11.586772918701172,0.8332054018974304,3.138124091284616,3.3927161418432066,3.6116217831257456,2.9080996980127702,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_disgust_freeform_Noise Recordings_Train2_SNR[5]dB_CLN-p092_emo_disgust_freeform.csv,Stationary,-0.3063781261444092,-20.019373743281076,-0.22652709484100342,-14.801743948470456,0.05928397178649902,3.87373603695406,-4.794243335723879,-47.939607937078,-3.4161415100097674,-34.159401844945904,1.586183547973631,15.860900684678711,-0.08413821458816528,-9.808324914828868,-0.08375531435012817,-9.763688717554944,-0.024619102478027344,-2.869946283004747,-0.37674583707536957,-12.324942687426368,-0.5280680656433105,-17.275329953577888,0.0813485213688443,2.661252666681245,-0.6689121004243885,-15.317408809825531,-0.8849859264450717,-20.265280322632822,-0.9742894576633301,-22.31024063201162,-0.5090922354359504,-22.368145839837638,-0.33632054330992744,-14.77702160444038,1.3356520220145773,58.68496343125792,-0.7829938954304358,-27.251297291323496,-0.7293820348351598,-25.385391618304542,0.03486439086380644,1.2134192691096177
p092_emo_adoration_freeform,BASELINE_p092_emo_adoration_freeform_Noise Recordings_Car Noise_60mph_SNR[10]dB.wav,16000,1.3825912475585938,9.9943265914917,0.869597315788269,3.630788564682007,3.818981759262448,2.425702307695199,2.56153630399587,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_adoration_freeform_Noise Recordings_Car Noise_60mph_SNR[10]dB_CLN-p092_emo_adoration_freeform.csv,WF_p092_emo_adoration_freeform_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR[5]dB.wav,16000,1.2137209177017212,7.015933036804199,0.7214569449424744,2.807523012161255,2.5460819714688654,2.312299101244576,1.882003134129034,WF_EXP1p1b_data_ENH-WF_p092_emo_adoration_freeform_NOIZEUS_NOISE_DATASET_cafeteria_babble_SNR[5]dB_CLN-p092_emo_adoration_freeform.csv,SS_p092_emo_adoration_freeform_Noise Recordings_cafeteria_babble_SNR5dB.wav,16000,1.263644456863403,6.836631774902344,0.7349790334701538,2.880783756573995,2.678191898399007,2.345192993972739,1.8896887883870424,SS_EXP1p1b_data_ENH-SS_p092_emo_adoration_freeform_Noise Recordings_cafeteria_babble_SNR5dB_CLN-p092_emo_adoration_freeform.csv,GTCRN_p092_emo_adoration_freeform_Noise Recordings_cafeteria_babble_SNR[5]dB,16000,1.4333420991897583,10.151815414428713,0.7806475758552551,3.26900315284729,3.399742657562468,3.132142550077376,2.649555236929101,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_adoration_freeform_Noise Recordings_cafeteria_babble_SNR[5]dB_CLN-p092_emo_adoration_freeform.csv,Car,-0.16887032985687256,-12.21404591957797,-0.11894679069519065,-8.60317833670864,0.05075085163116455,3.6707054034069277,-2.9783935546875,-29.800842782374602,-3.1576948165893555,-31.594873228152682,0.1574888229370135,1.5757822350040651,-0.14814037084579468,-17.0355138126788,-0.13461828231811523,-15.480531031318446,-0.08894973993301392,-10.228842513431992,-0.823265552520752,-22.6745660854216,-0.7500048081080117,-20.656802089870496,-0.3617854118347168,-9.964375655303487,-1.2728997877935826,-33.33086848886692,-1.1407898608634408,-29.871571344812057,-0.41923910169998013,-10.97777177602825,-0.11340320645062274,-4.675066931785778,-0.08050931372245973,-3.3190104765558113,0.7064402423821772,29.12312199815678,-0.6795331698668361,-26.528344291150507,-0.6718475156088277,-26.22830348181202,0.08801893293323104,3.436177453191893
p092_emo_amusement_freeform,BASELINE_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[10]dB.wav,16000,1.1371692419052124,9.998289108276367,0.7236867547035217,2.680478572845459,3.936953465820234,1.7937509868987878,2.1849892545690075,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_amusement_freeform_Noise Recordings_Construction_Drilling_SNR[10]dB_CLN-p092_emo_amusement_freeform.csv,WF_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[5]dB.wav,16000,1.075049638748169,6.551919460296631,0.7077082395553589,2.3051832914352417,3.14134131445209,1.7355841938412466,1.805588786601189,WF_EXP1p1b_data_ENH-WF_p092_emo_amusement_freeform_NOIZEUS_NOISE_DATASET_Construction_Crane_Moving_SNR[5]dB_CLN-p092_emo_amusement_freeform.csv,SS_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR5dB.wav,16000,1.092522382736206,7.067208290100098,0.6997652053833008,2.2692556381225586,3.3355018613757603,2.311996979504724,2.327694964653164,SS_EXP1p1b_data_ENH-SS_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR5dB_CLN-p092_emo_amusement_freeform.csv,GTCRN_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR[5]dB,16000,1.3594685792922974,8.343026161193848,0.7227087020874023,2.962841510772705,3.3647396734998627,3.8979804743761033,2.991839243928337,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_amusement_freeform_Noise Recordings_Construction_Crane_Moving_SNR[5]dB_CLN-p092_emo_amusement_freeform.csv,Construction,-0.06211960315704346,-5.462652423923138,-0.04464685916900635,-3.9261402369804723,0.22229933738708496,19.548483127686854,-3.4463696479797363,-34.46959385408155,-2.9310808181762695,-29.315823801794096,-1.6552629470825195,-16.555461931105082,-0.015978515148162842,-2.207932512832694,-0.023921549320220947,-3.3055115579697287,-0.0009780526161193848,-0.1351486136457024,-0.3752952814102173,-14.001055080691168,-0.4112229347229004,-15.341399811540638,0.2823629379272461,10.534049433848077,-0.795612151368144,-20.208827924319507,-0.6014516044444735,-15.277081877297874,-0.5722137923203712,-14.534431186149538,-0.05816679305754113,-3.2427462609013293,0.5182459926059364,28.89174675811222,2.1042294874773155,117.30889643245929,-0.37940046796781846,-17.36395120362529,0.14270571008415667,6.531185898774846,0.8068499893593297,36.926954568409634
p092_emo_amazement_sentences,BASELINE_p092_emo_amazement_sentences_Noise Recordings_Construction_Crane_Moving_SNR[10]dB.wav,16000,1.3287992477416992,9.993091583251951,0.7649071216583252,2.9194767475128174,4.029265566721185,1.9664501096587923,2.350373521324194,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_amazement_sentences_Noise Recordings_Construction_Crane_Moving_SNR[10]dB_CLN-p092_emo_amazement_sentences.csv,WF_p092_emo_amazement_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR[5]dB.wav,16000,1.3403682708740234,9.616935729980469,0.7170841693878174,2.9068496227264404,2.261898998904265,2.651904609189017,1.8505016087606323,WF_EXP1p1b_data_ENH-WF_p092_emo_amazement_sentences_NOIZEUS_NOISE_DATASET_Car Noise_Idle Noise_60mph_SNR[5]dB_CLN-p092_emo_amazement_sentences.csv,SS_p092_emo_amazement_sentences_Noise Recordings_Car Noise_Idle Noise_60mph_SNR5dB.wav,16000,1.234127402305603,6.461968421936035,0.7139328718185425,3.096962213516236,2.834917396784865,2.3603207936981123,2.072679344660892,SS_EXP1p1b_data_ENH-SS_p092_emo_amazement_sentences_Noise Recordings_Car Noise_Idle Noise_60mph_SNR5dB_CLN-p092_emo_amazement_sentences.csv,GTCRN_p092_emo_amazement_sentences_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[5]dB,16000,1.9443140029907229,13.106069564819336,0.7701544165611267,3.391770601272583,3.791130090561789,3.651557386982712,3.253611831800843,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_amazement_sentences_Noise Recordings_Car Noise_Idle Noise_60mph_SNR[5]dB_CLN-p092_emo_amazement_sentences.csv,Construction,0.011569023132324219,0.8706373932695876,-0.09467184543609619,-7.124616122186361,0.6155147552490237,46.32112460140943,-0.3761558532714826,-3.7641589706023084,-3.531123161315916,-35.335642947913605,3.1129779815673846,31.151300432236802,-0.04782295227050781,-6.252125377892578,-0.050974249839782715,-6.6641097195264845,0.005247294902801514,0.6860041898191944,-0.012627124786376953,-0.4325132850307627,0.1774854660034184,6.079358780802867,0.4722938537597656,16.177345963180755,-1.7673665678169201,-43.86324352542279,-1.1943481699363203,-29.641832988144813,-0.23813547615939612,-5.910145961244715,0.6854544995302247,34.85745690487724,0.39387068403932,20.029528443397037,1.6851072773239197,85.69285684121985,-0.49987191256356156,-21.267764805397192,-0.27769417666330165,-11.814895553573525,0.9032383104766493,38.429564589706885
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[10]dB.wav,16000,1.2267560958862305,10.002029418945312,0.7857905626296997,2.743739644686381,4.1180313687059495,2.534202036180857,2.809793282682189,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,WF_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[5]dB.wav,16000,1.280513048171997,9.26806640625,0.6957601308822632,2.6921852827072144,1.9562206921085663,2.4512168756740844,1.5955575028633109,WF_EXP1p1b_data_ENH-WF_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[5]dB_CLN-p092_emo_desire_freeform.csv,SS_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR5dB.wav,16000,1.1715728044509888,7.446599960327148,0.7066715359687805,2.534601410230001,3.601426146282813,2.23747455673719,2.366270874015388,SS_EXP1p1b_data_ENH-SS_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR5dB_CLN-p092_emo_desire_freeform.csv,GTCRN_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR[5]dB,16000,1.5205093622207642,10.99332046508789,0.747111976146698,3.065708637237549,2.733902730255982,3.6256163755400497,2.372421310778101,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_desire_freeform_Noise Recordings_SSN_IEEE_SNR[5]dB_CLN-p092_emo_desire_freeform.csv,Street,0.0537569522857666,4.382040771269339,-0.0551832914352417,-4.498309942807034,0.2937532663345337,23.945531415706647,-0.7339630126953125,-7.338140910734363,-2.555429458618164,-25.54910960147553,0.9912910461425781,9.91089912478089,-0.09003043174743652,-11.45730631405699,-0.07911902666091919,-10.068716834183167,-0.03867858648300171,-4.922251338010637,-0.05155436197916652,-1.8789815600400877,-0.2091382344563799,-7.622378998729129,0.32196899255116795,11.73467727430713,-2.1618106765973835,-52.49621683374187,-0.5166052224231366,-12.544955979426515,-1.3841286384499676,-33.61141561398344,-0.08298516050677263,-3.274607127687205,-0.2967274794436672,-11.708911728713124,1.0914143393591926,43.06737678279185,-1.2142357798188783,-43.21441677943603,-0.44352240866680104,-15.78487682351567,-0.43737197190408805,-15.56598396756714
p092_emo_disappointment_sentences,BASELINE_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[10]dB.wav,16000,1.2625281810760498,9.988920211791992,0.7324244976043701,2.8599945306777954,3.952985489740998,2.475001243561744,2.6632165615575283,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,WF_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[5]dB.wav,16000,1.239185452461243,5.388340473175049,0.6865637898445129,2.842203676700592,3.970370253302969,2.175326287384065,2.4620598464421675,WF_EXP1p1b_data_ENH-WF_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[5]dB_CLN-p092_emo_disappointment_sentences.csv,SS_p092_emo_disappointment_sentences_Noise Recordings_Train1_SNR5dB.wav,16000,1.3461328744888306,6.051412582397461,0.6844474077224731,2.711819291114807,3.98428251898102,2.3438543388987583,2.5520766524777145,SS_EXP1p1b_data_ENH-SS_p092_emo_disappointment_sentences_Noise Recordings_Train1_SNR5dB_CLN-p092_emo_disappointment_sentences.csv,GTCRN_p092_emo_disappointment_sentences_Noise Recordings_Train1_SNR[5]dB,16000,1.5659127235412598,13.66148853302002,0.7161896824836731,3.5492329001426697,4.114843821530259,3.793923318292213,3.5181618245347948,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_disappointment_sentences_Noise Recordings_Train1_SNR[5]dB_CLN-p092_emo_disappointment_sentences.csv,Train,-0.023342728614806907,-1.8488877289782122,0.08360469341278076,6.622006119619815,0.30338454246520996,24.029922421742384,-4.600579738616943,-46.056827375454716,-3.9375076293945312,-39.41875143567846,3.6725683212280273,36.766419626543154,-0.04586070775985718,-6.261492878768989,-0.04797708988189697,-6.5504485498261555,-0.01623481512069702,-2.2165854874868613,-0.01779085397720337,-0.622059020965578,-0.14817523956298828,-5.180962340087831,0.6892383694648743,24.099289773869966,0.017384763561971273,0.4397881957090192,0.03129702924002187,0.7917314475665447,0.16185833178926146,4.0945845161669565,-0.2996749561776788,-12.108072953790531,-0.13114690466298562,-5.298862172459103,1.318922074730469,53.28975402179695,-0.20115671511536082,-7.553149001060522,-0.11113990907981375,-4.173145762311414,0.8549452629772665,32.10198056433192
p092_emo_disgust_sentences,BASELINE_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[10]dB.wav,16000,1.5203211307525637,9.98387050628662,0.7148472666740417,2.8211082458496093,4.465026410363522,2.3217478965168725,2.837852910221092,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,WF_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[5]dB.wav,16000,1.6654253005981443,9.054678916931152,0.6992337107658386,2.8834357261657715,3.332797386787594,2.47061078984475,2.3750760259225503,WF_EXP1p1b_data_ENH-WF_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[5]dB_CLN-p092_emo_disgust_sentences.csv,SS_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR5dB.wav,16000,1.688178777694702,9.708910942077637,0.7120727300643921,2.904734992980957,3.970754723034682,2.6497060921931515,2.858873002477904,SS_EXP1p1b_data_ENH-SS_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR5dB_CLN-p092_emo_disgust_sentences.csv,GTCRN_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR[5]dB,16000,2.197115421295166,12.407188415527344,0.7713886499404907,3.4495444774627684,4.002650804775752,3.3980402084609964,3.225819193663605,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_disgust_sentences_Noise Recordings_Water Cooler_SNR[5]dB_CLN-p092_emo_disgust_sentences.csv,Babble/SSN,0.1451041698455806,9.544310534824547,0.16785764694213823,11.040933625585286,0.6767942905426023,44.51653514857003,-0.929191589355467,-9.306927496409092,-0.2749595642089826,-2.754037765572447,2.4233179092407244,24.272329130419067,-0.015613555908203125,-2.1841806825181083,-0.002774536609649658,-0.3881299879005902,0.056541383266448975,7.909575359995171,0.0623274803161622,2.209326083387898,0.08362674713134766,2.9643225230502455,0.6284362316131591,22.276218310222912,-1.1322290235759276,-25.357722878144113,-0.49427168732883997,-11.06984913194721,-0.4623756055877699,-10.355495423600987,0.14886289332787728,6.411673444442613,0.32795819567627893,14.125486930268686,1.076292311944124,46.35698447530831,-0.4627768842985418,-16.307289311287374,0.021020092256812006,0.740704078816205,0.38796628344251305,13.671120234779444
p092_emo_desire_sentences,BASELINE_p092_emo_desire_sentences_Noise Recordings_Street Noise_downtown_SNR[10]dB.wav,16000,1.3511686325073242,10.00297737121582,0.7552696466445923,3.076759974161784,4.195612539888701,2.5352141275847857,2.854650838077148,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_desire_sentences_Noise Recordings_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,WF_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[5]dB.wav,16000,1.4112285375595093,8.575942039489746,0.6638214588165283,2.7279862562815347,2.725325073360345,2.427380461160684,1.952289153053819,WF_EXP1p1b_data_ENH-WF_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[5]dB_CLN-p092_emo_desire_sentences.csv,SS_p092_emo_desire_sentences_Noise Recordings_Street Noise_SNR5dB.wav,16000,1.4439672231674194,8.370935440063477,0.6711223721504211,2.634874025980632,2.7219095254215007,2.673642798529501,2.0434566031570056,SS_EXP1p1b_data_ENH-SS_p092_emo_desire_sentences_Noise Recordings_Street Noise_SNR5dB_CLN-p092_emo_desire_sentences.csv,GTCRN_p092_emo_desire_sentences_Noise Recordings_Street Noise_SNR[5]dB,16000,1.7064447402954102,11.970157623291016,0.7275516986846924,3.342994530995687,3.658614376471764,3.111012155442156,2.8144112564933685,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_desire_sentences_Noise Recordings_Street Noise_SNR[5]dB_CLN-p092_emo_desire_sentences.csv,Street,0.06005990505218506,4.445033995551957,0.09279859066009521,6.868024347774532,0.35527610778808594,26.2939872374635,-1.4270353317260742,-14.266105767993196,-1.6320419311523438,-16.31556156318662,1.9671802520751953,19.66594723822806,-0.09144818782806396,-12.10801840565649,-0.08414727449417114,-11.14135525874885,-0.027717947959899902,-3.6699406739091627,-0.34877371788024947,-11.335746720875342,-0.44188594818115234,-14.362054625386802,0.26623455683390285,8.65308178309991,-1.4702874665283563,-35.04345200015441,-1.4737030144672008,-35.12485961123317,-0.5369981634169374,-12.799040862605072,-0.10783366642410153,-4.253434266194748,0.13842867094471512,5.460235860889254,0.5757980278573704,22.71200769955925,-0.9023616850233291,-31.61022962903397,-0.8111942349201424,-28.416583355831747,-0.04023958158377949,-1.4096148308941454
p092_emo_anger_freeform,BASELINE_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer2_SNR[10]dB.wav,16000,1.1900513172149658,9.991564750671388,0.8139435052871704,2.766181400844029,3.842499674674562,1.5713782306979451,1.9716241738897504,BASELINE_metrics_SNR[10]dB_ENH-BASELINE_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer2_SNR[10]dB_CLN-p092_emo_anger_freeform.csv,WF_p092_emo_anger_freeform_NOIZEUS_NOISE_DATASET_Construction_Jackhammer1_SNR[5]dB.wav,16000,1.175871968269348,6.499568939208984,0.7891001105308533,2.366752249853952,3.6197664914800898,1.4430303091196988,1.7008051704152756,WF_EXP1p1b_data_ENH-WF_p092_emo_anger_freeform_NOIZEUS_NOISE_DATASET_Construction_Jackhammer1_SNR[5]dB_CLN-p092_emo_anger_freeform.csv,SS_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer1_SNR5dB.wav,16000,1.1789178848266602,6.600049018859863,0.7970600128173828,2.428472076143537,3.855124667080193,1.4981878284148722,1.9074769381070016,SS_EXP1p1b_data_ENH-SS_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer1_SNR5dB_CLN-p092_emo_anger_freeform.csv,GTCRN_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer1_SNR[5]dB,16000,1.5138401985168457,9.233511924743652,0.8095135688781738,3.1685429300580705,3.3775407124704,3.6957357041859424,2.9104370119198983,GTCRN_NOIZEUS_EARS_metrics.csv_ENH-GTCRN_p092_emo_anger_freeform_Noise Recordings_Construction_Jackhammer1_SNR[5]dB_CLN-p092_emo_anger_freeform.csv,Construction,-0.014179348945617898,-1.1914905467103147,-0.011133432388305664,-0.9355422095881406,0.3237888813018799,27.207976380348985,-3.491995811462404,-34.94943883767313,-3.391515731811525,-33.943789751086086,-0.7580528259277362,-7.586928022227933,-0.02484339475631714,-3.0522259339795395,-0.016883492469787598,-2.0742830872310813,-0.004429936408996582,-0.5442560055115422,-0.3994291509900769,-14.43973091816037,-0.3377093247004921,-12.208502471943769,0.40236152921404145,14.545739086065405,-0.22273318319447233,-5.796569994852025,0.012624992405630753,0.32856196420367995,-0.4649589622041619,-12.100429448794717,-0.12834792157824637,-8.167856666898027,-0.07319040228307294,-4.6577202644944755,2.124357473487997,135.19071551248615,-0.27081900347447485,-13.7358329777518,-0.06414723578274883,-3.253522483252725,0.9388128380301479,47.616216643255896
